snp	daf	PSV	candidate	enrichment
2654335	0.416667	1	0	0
2654758	0.333333	1	0	0
2656356	0.516667	1	0	0
2657467	0.333333	1	0	0
2659544	0.850000	1	0	0
2659856	0.333333	1	0	0
2664096	0.208333	1	0	0
2664199	0.333333	1	0	0
2665012	0.850000	1	0	0
2666342	0.333333	1	0	0
2666506	0.333333	1	0	0
2671209	0.825000	1	0	0
2672241	0.825000	1	0	0
2674859	0.825000	1	0	0
2675718	0.208333	1	0	0
2677217	0.308333	1	0	0
2679423	0.333333	1	0	0
2680563	0.333333	1	0	0
2680922	0.300000	1	0	0
2681004	0.316667	1	0	0
2685958	0.333333	1	0	0
2687088	0.516667	1	0	0
2688024	0.333333	1	0	0
2691528	0.850000	1	0	0
2693818	0.850000	1	0	0
2694557	0.850000	1	0	0
2696814	0.283333	1	0	0
2699214	0.283333	1	0	0
2699917	0.383333	1	0	0
2700687	0.858333	1	0	0
2700761	0.283333	1	0	0
2707085	0.391667	1	0	0
2707522	0.208333	1	0	0
2712005	0.300000	1	0	0
2715558	0.266667	1	0	0
2716680	0.325000	1	0	0
2716908	0.325000	1	0	0
2718887	0.333333	1	0	0
2719376	0.200000	1	0	0
2719455	0.266667	1	0	0
2719522	0.333333	1	0	0
2719707	0.241667	1	0	0
2720202	0.333333	1	0	0
2720535	0.216667	1	0	0
2720543	0.316667	1	0	0
2720675	0.258333	1	0	0
2720826	0.316667	1	0	0
2723300	0.558333	1	0	0
2724163	0.441667	1	0	0
2724552	0.425000	1	0	0
2725825	0.575000	1	0	0
2728336	0.850000	1	0	0
2728476	0.216667	1	0	0
2729197	0.666667	1	0	0
2729891	0.483333	1	0	0
2732505	0.783333	1	0	0
2733204	0.216667	1	0	0
2733434	0.216667	1	0	0
2734237	0.216667	1	0	0
2734492	0.216667	1	0	0
2735833	0.391667	1	0	0
2736487	0.591667	1	0	0
2738056	0.200000	1	0	0
2738229	0.383333	1	0	0
2739337	0.341667	1	0	0
2740762	0.266667	1	0	0
2741411	0.408333	1	0	0
2745195	0.766667	1	0	0
2745281	0.766667	1	0	0
2745826	0.800000	1	0	0
2745859	0.200000	1	0	0
2746076	0.200000	1	0	0
2746274	0.200000	1	0	0
2746699	0.641667	1	0	0
2747173	0.766667	1	0	0
2747200	0.200000	1	0	0
2747616	0.275000	1	0	0
2747658	0.683333	1	0	0
2748281	0.300000	1	0	0
2749044	0.308333	1	0	0
2750723	0.716667	1	0	0
2753972	0.258333	1	0	0
2754169	0.258333	1	0	0
2754326	0.625000	1	0	0
2754816	0.625000	1	0	0
2757311	0.258333	1	0	0
2757950	0.391667	1	0	0
2759281	0.408333	1	1	0
2759744	0.241667	1	0	0
2760692	0.483333	1	0	0
2762888	0.483333	1	0	0
2763285	0.408333	1	0	0
2763819	0.483333	1	0	0
2764220	0.408333	1	0	0
2765892	0.408333	1	0	0
2767556	0.566667	1	0	0
2767967	0.408333	1	0	0
2769054	0.408333	1	0	0
2769802	0.400000	1	0	0
2772084	0.408333	1	0	0
2773861	0.483333	1	0	0
2773879	0.408333	1	0	0
2774005	0.483333	1	0	0
2774893	0.483333	1	0	0
2775007	0.408333	1	0	0
2775319	0.483333	1	0	0
2775837	0.483333	1	0	0
2776328	0.400000	1	0	0
2777773	0.400000	1	0	0
2777935	0.491667	1	0	0
2778096	0.416667	1	0	0
2778257	0.416667	1	0	0
2778488	0.400000	1	0	0
2778657	0.400000	1	0	0
2778991	0.491667	1	0	0
2779011	0.233333	1	0	0
2780881	0.600000	1	0	0
2781642	0.600000	1	0	0
2782368	0.400000	1	0	0
2782626	0.400000	1	0	0
2782742	0.400000	1	0	0
2782774	0.575000	1	0	0
2782964	0.400000	1	0	0
2783163	0.600000	1	0	0
2783842	0.400000	1	0	0
2784036	0.491667	1	0	0
2784227	0.491667	1	0	0
2784774	0.400000	1	1	0
2784843	0.491667	1	0	0
2785057	0.491667	1	0	0
2785650	0.400000	1	0	0
2786598	0.600000	1	0	0
2787283	0.600000	1	0	0
2787839	0.400000	1	0	0
2788141	0.400000	1	0	0
2788586	0.575000	1	0	0
2788601	0.275000	1	0	0
2788938	0.491667	1	0	0
2791274	0.600000	1	0	0
2791300	0.400000	1	0	0
2792548	0.400000	1	0	0
2792558	0.491667	1	0	0
2793431	0.491667	1	0	0
2793775	0.491667	1	0	0
2793784	0.400000	1	0	0
2794100	0.600000	1	0	0
2794424	0.600000	1	0	0
2796031	0.600000	1	0	0
2796421	0.400000	1	0	0
2796479	0.400000	1	0	0
2797143	0.400000	1	0	0
2797175	0.233333	1	0	0
2797288	0.400000	1	0	0
2797373	0.400000	1	0	0
2797564	0.600000	1	0	0
2797863	0.400000	1	0	0
2798119	0.391667	1	0	0
2799314	0.233333	1	0	0
2799659	0.400000	1	0	0
2799913	0.416667	1	0	0
2801294	0.400000	1	0	0
2802680	0.400000	1	0	0
2802726	0.400000	1	0	0
2803424	0.600000	1	0	0
2803967	0.491667	1	0	0
2804330	0.600000	1	0	0
2804695	0.391667	1	0	0
2805974	0.400000	1	0	0
2806883	0.516667	1	0	0
2807089	0.400000	1	0	0
2807355	0.600000	1	0	0
2809362	0.491667	1	0	0
2809495	0.400000	1	0	0
2809495	0.400000	1	0	0
2809795	0.600000	1	0	0
2811155	0.516667	1	0	0
2811751	0.400000	1	0	0
2812233	0.400000	1	0	0
2812799	0.600000	1	0	0
2813006	0.391667	1	0	0
2813571	0.516667	1	0	0
2814439	0.600000	1	0	0
2814802	0.600000	1	0	0
2815262	0.400000	1	0	0
2816491	0.416667	1	0	0
2816629	0.400000	1	0	0
2818667	0.491667	1	0	0
2818723	0.600000	1	0	0
2819086	0.233333	1	0	0
2819356	0.600000	1	0	0
2819625	0.400000	1	0	0
2819869	0.400000	1	0	0
2820173	0.400000	1	0	0
2820212	0.516667	1	0	0
2820497	0.400000	1	0	0
2820498	0.400000	1	0	0
2820679	0.600000	1	0	0
2820687	0.600000	1	0	0
2820855	0.600000	1	0	0
2821011	0.400000	1	0	0
2821087	0.600000	1	0	0
2821543	0.600000	1	0	0
2821774	0.400000	1	0	0
2821911	0.400000	1	0	0
2822589	0.400000	1	0	0
2822776	0.400000	1	0	0
2823135	0.400000	1	0	0
2823595	0.233333	1	0	0
2824591	0.416667	1	0	0
2825034	0.600000	1	0	0
2825380	0.391667	1	0	0
2825441	0.400000	1	0	0
2826660	0.416667	1	0	0
2826773	0.400000	1	0	0
2827254	0.400000	1	0	0
2827409	0.600000	1	0	0
2827602	0.400000	1	0	0
2827765	0.491667	1	0	0
2827778	0.491667	1	0	0
2828831	0.491667	1	0	0
2829121	0.400000	1	0	0
2829139	0.400000	1	0	0
2829164	0.391667	1	0	0
2831050	0.600000	1	0	0
2831430	0.600000	1	0	0
2832632	0.400000	1	0	0
2833561	0.400000	1	0	0
2834481	0.391667	1	0	0
2835319	0.233333	1	0	0
2835890	0.516667	1	0	0
2836264	0.600000	1	0	0
2836269	0.491667	1	0	0
2837435	0.400000	1	0	0
2837914	0.600000	1	0	0
2838230	0.416667	1	0	0
2838813	0.600000	1	0	0
2838940	0.491667	1	0	0
2839214	0.600000	1	0	0
2839413	0.400000	1	0	0
2840059	0.400000	1	0	0
2840071	0.400000	1	0	0
2841212	0.400000	1	0	0
2841258	0.516667	1	0	0
2841417	0.400000	1	0	0
2841546	0.600000	1	0	0
2841754	0.400000	1	0	0
2842370	0.491667	1	0	0
2845096	0.400000	1	0	0
2845239	0.416667	1	0	0
2848385	0.600000	1	0	0
2848836	0.400000	1	0	0
2849139	0.600000	1	0	0
2849701	0.233333	1	0	0
2849840	0.400000	1	0	0
2851381	0.400000	1	0	0
2852122	0.600000	1	0	0
2852169	0.600000	1	0	0
2853281	0.516667	1	0	0
2854393	0.400000	1	0	0
2854827	0.491667	1	0	0
2854882	0.516667	1	0	0
2854955	0.400000	1	0	0
2855055	0.600000	1	0	0
2855513	0.600000	1	0	0
2856173	0.491667	1	0	0
2856613	0.400000	1	0	0
2857442	0.491667	1	0	0
2857584	0.300000	1	0	0
2857647	0.700000	1	0	0
2857746	0.700000	1	0	0
2857989	0.300000	1	0	0
2858001	0.300000	1	0	0
2858210	0.300000	1	0	0
2858715	0.700000	1	0	0
2858806	0.700000	1	0	0
2858813	0.300000	1	0	0
2861048	0.300000	1	0	0
2861769	0.491667	1	0	0
2862126	0.300000	1	0	0
2862771	0.300000	1	0	0
2862919	0.300000	1	0	0
2864033	0.700000	1	0	0
2864267	0.300000	1	0	0
2865024	0.491667	1	0	0
2865402	0.300000	1	0	0
2865513	0.300000	1	0	0
2866116	0.300000	1	0	0
2866276	0.700000	1	0	0
2866464	0.300000	1	0	0
2866999	0.291667	1	0	0
2867679	0.300000	1	0	0
2867939	0.300000	1	0	0
2868848	0.291667	1	0	0
2869717	0.300000	1	0	0
2869991	0.700000	1	0	0
2871137	0.700000	1	0	0
2871343	0.300000	1	0	0
2871650	0.700000	1	0	0
2871754	0.300000	1	0	0
2872311	0.425000	1	0	0
2872604	0.300000	1	0	0
2872915	0.300000	1	0	0
2873007	0.300000	1	0	0
2874099	0.300000	1	0	0
2874371	0.233333	1	0	0
2874411	0.700000	1	0	0
2874537	0.300000	1	0	0
2874711	0.291667	1	0	0
2875042	0.300000	1	0	0
2875056	0.425000	1	0	0
2875121	0.300000	1	0	0
2875593	0.425000	1	0	0
2875760	0.425000	1	0	0
2876782	0.300000	1	0	0
2877206	0.300000	1	0	0
2877271	0.300000	1	0	0
2877527	0.233333	1	0	0
2877566	0.300000	1	0	0
2878068	0.700000	1	0	0
2878299	0.700000	1	0	0
2878301	0.425000	1	0	0
2878349	0.700000	1	0	0
2878717	0.250000	1	0	0
2878835	0.425000	1	0	0
2878863	0.300000	1	0	0
2878953	0.300000	1	0	0
2879080	0.700000	1	0	0
2879473	0.291667	1	0	0
2879744	0.700000	1	0	0
2880507	0.425000	1	0	0
2880540	0.300000	1	0	0
2880986	0.700000	1	0	0
2881012	0.250000	1	0	0
2881475	0.250000	1	0	0
2881509	0.250000	1	0	0
2881606	0.250000	1	0	0
2882532	0.300000	1	0	0
2883383	0.425000	1	0	0
2883702	0.425000	1	0	0
2884097	0.300000	1	0	0
2885158	0.300000	1	0	0
2885463	0.250000	1	0	0
2885814	0.250000	1	0	0
2885986	0.700000	1	0	0
2886173	0.300000	1	0	0
2886354	0.300000	1	0	0
2886805	0.300000	1	0	0
2887191	0.425000	1	0	0
2887717	0.300000	1	0	0
2888003	0.300000	1	0	0
2888255	0.700000	1	0	0
2889205	0.250000	1	0	0
2889324	0.283333	1	0	0
2889996	0.300000	1	0	0
2890390	0.250000	1	0	0
2890650	0.425000	1	0	0
2891029	0.250000	1	0	0
2891036	0.300000	1	0	0
2891471	0.300000	1	0	0
2891823	0.425000	1	0	0
2891860	0.300000	1	0	0
2891881	0.300000	1	0	0
2892020	0.250000	1	0	0
2892037	0.300000	1	0	0
2892106	0.300000	1	0	0
2892264	0.300000	1	0	0
2892343	0.700000	1	0	0
2892345	0.700000	1	0	0
2892582	0.233333	1	0	0
2892824	0.250000	1	0	0
2893418	0.425000	1	0	0
2893910	0.250000	1	0	0
2893955	0.425000	1	0	0
2894407	0.300000	1	0	0
2895082	0.700000	1	0	0
2895738	0.250000	1	0	0
2895778	0.700000	1	0	0
2896592	0.300000	1	0	0
2896619	0.300000	1	0	0
2897603	0.700000	1	0	0
2897708	0.425000	1	0	0
2898301	0.300000	1	0	0
2898896	0.425000	1	0	0
2898978	0.700000	1	0	0
2899195	0.425000	1	0	0
2899408	0.300000	1	0	0
2900401	0.250000	1	0	0
2900593	0.250000	1	0	0
2901042	0.250000	1	0	0
2901351	0.425000	1	0	0
2901503	0.700000	1	0	0
2903627	0.300000	1	0	0
2904030	0.700000	1	0	0
2904427	0.425000	1	0	0
2904867	0.341667	1	0	0
2904923	0.225000	1	0	0
2905207	0.325000	1	0	0
2905361	0.691667	1	0	0
2905375	0.308333	1	0	0
2905494	0.308333	1	0	0
2905593	0.308333	1	0	0
2905784	0.308333	1	0	0
2906074	0.691667	1	0	0
2906205	0.241667	1	0	0
2906514	0.200000	1	0	0
2906515	0.325000	1	0	0
2906938	0.308333	1	0	0
2907251	0.300000	1	0	0
2907721	0.308333	1	0	0
2908599	0.325000	1	0	0
2908954	0.341667	1	0	0
2909204	0.308333	1	0	0
2909873	0.341667	1	0	0
2911394	0.241667	1	0	0
2911782	0.308333	1	0	0
2911951	0.308333	1	0	0
2912455	0.691667	1	0	0
2912695	0.308333	1	0	0
2912716	0.300000	1	0	0
2912934	0.691667	1	0	0
2913398	0.691667	1	0	0
2913523	0.325000	1	0	0
2915073	0.308333	1	0	0
2915318	0.308333	1	0	0
2915443	0.691667	1	0	0
2915555	0.691667	1	0	0
2915715	0.308333	1	0	0
2916069	0.308333	1	0	0
2916503	0.333333	1	0	0
2916634	0.333333	1	0	0
2916739	0.333333	1	0	0
2917957	0.691667	1	0	0
2918060	0.333333	1	0	0
2918383	0.308333	1	0	0
2918402	0.333333	1	0	0
2918444	0.691667	1	0	0
2918613	0.691667	1	0	0
2918853	0.308333	1	0	0
2918857	0.333333	1	0	0
2919218	0.333333	1	0	0
2920459	0.308333	1	0	0
2920820	0.308333	1	0	0
2920900	0.691667	1	0	0
2921065	0.308333	1	0	0
2921746	0.308333	1	0	0
2921917	0.691667	1	0	0
2922032	0.308333	1	0	0
2922302	0.308333	1	0	0
2922350	0.308333	1	0	0
2922597	0.333333	1	0	0
2923452	0.308333	1	0	0
2923910	0.308333	1	0	0
2924721	0.308333	1	0	0
2924728	0.691667	1	0	0
2924878	0.691667	1	0	0
2925324	0.700000	1	0	0
2925343	0.333333	1	0	0
2925445	0.333333	1	0	0
2926391	0.300000	1	0	0
2927366	0.308333	1	0	0
2928323	0.300000	1	0	0
2928433	0.358333	1	0	0
2928697	0.700000	1	0	0
2929060	0.700000	1	0	0
2929488	0.300000	1	0	0
2929628	0.700000	1	0	0
2929629	0.308333	1	0	0
2931283	0.300000	1	0	0
2931289	0.700000	1	0	0
2931301	0.308333	1	0	0
2931361	0.300000	1	0	0
2932195	0.700000	1	0	0
2932923	0.233333	1	0	0
2933095	0.300000	1	0	0
2933195	0.700000	1	0	0
2933213	0.308333	1	0	0
2933535	0.700000	1	0	0
2933612	0.700000	1	0	0
2933832	0.300000	1	0	0
2934247	0.308333	1	0	0
2934287	0.308333	1	0	0
2934533	0.691667	1	0	0
2934673	0.233333	1	0	0
2934695	0.358333	1	0	0
2935672	0.358333	1	0	0
2935759	0.358333	1	0	0
2937756	0.791667	1	0	0
2937833	0.208333	1	0	0
2938149	0.208333	1	0	0
2939336	0.791667	1	0	0
2939673	0.241667	1	0	0
2940627	0.408333	1	0	0
2940883	0.791667	1	0	0
2941598	0.208333	1	0	0
2941791	0.208333	1	0	0
2942032	0.358333	1	0	0
2944358	0.208333	1	0	0
2945174	0.358333	1	0	0
2946653	0.358333	1	0	0
2946743	0.358333	1	0	0
2946902	0.358333	1	0	0
2947050	0.208333	1	0	0
2947733	0.208333	1	0	0
2948560	0.358333	1	0	0
2949527	0.358333	1	0	0
2949941	0.408333	1	0	0
2950976	0.208333	1	0	0
2951451	0.358333	1	0	0
2951531	0.208333	1	0	0
2951576	0.208333	1	0	0
2952462	0.208333	1	0	0
2953362	0.283333	1	0	0
2953422	0.208333	1	0	0
2953518	0.208333	1	0	0
2954370	0.208333	1	0	0
2954774	0.208333	1	0	0
2955307	0.208333	1	0	0
2955553	0.208333	1	0	0
2955952	0.208333	1	0	0
2956065	0.483333	1	0	0
2956482	0.483333	1	0	0
2956846	0.808333	1	0	0
2957572	0.808333	1	0	0
2958158	0.808333	1	0	0
2958444	0.483333	1	0	0
2959501	0.325000	1	0	0
2961188	0.308333	1	0	0
2963437	0.483333	1	0	0
2964317	0.208333	1	0	0
2966079	0.458333	1	0	0
2966102	0.325000	1	0	0
2966326	0.325000	1	0	0
2968075	0.216667	1	0	0
2968461	0.783333	1	0	0
2969381	0.216667	1	0	0
2970365	0.783333	1	0	0
2971266	0.783333	1	0	0
2972736	0.216667	1	0	0
2974137	0.783333	1	0	0
2975761	0.208333	1	0	0
2976452	0.291667	1	0	0
2977407	0.791667	1	0	0
2978109	0.791667	1	0	0
2978285	0.208333	1	0	0
2980695	0.791667	1	0	0
2982656	0.208333	1	0	0
2985243	0.591667	1	0	0
2985421	0.408333	1	0	0
2986232	0.258333	1	0	0
2986481	0.241667	1	0	0
2988311	0.591667	1	0	0
2989034	0.591667	1	0	0
2989577	0.408333	1	0	0
2991427	0.408333	1	0	0
2991788	0.408333	1	0	0
2991884	0.333333	1	0	0
2993669	0.591667	1	0	0
2994704	0.408333	1	0	0
2996015	0.408333	1	0	0
2997205	0.300000	1	0	0
2997568	0.591667	1	0	0
2997588	0.258333	1	0	0
2998442	0.408333	1	0	0
2998736	0.591667	1	0	0
3000358	0.408333	1	0	0
3000361	0.291667	1	0	0
3001318	0.408333	1	0	0
3001409	0.408333	1	0	0
3002090	0.591667	1	0	0
3002300	0.591667	1	0	0
3004276	0.408333	1	0	0
3004901	0.408333	1	0	0
3007542	0.408333	1	0	0
3009079	0.291667	1	0	0
3009445	0.591667	1	0	0
3009635	0.408333	1	0	0
3009668	0.291667	1	0	0
3010017	0.408333	1	0	0
3012607	0.408333	1	0	0
3013262	0.258333	1	0	0
3014061	0.591667	1	0	0
3014248	0.408333	1	0	0
3015466	0.408333	1	0	0
3017411	0.300000	1	0	0
3017922	0.600000	1	0	0
3018916	0.400000	1	0	0
3018944	0.300000	1	0	0
3019284	0.291667	1	0	0
3019448	0.300000	1	0	0
3020065	0.300000	1	0	0
3020353	0.400000	1	0	0
3020746	0.300000	1	0	0
3020903	0.300000	1	0	0
3020925	0.400000	1	0	0
3021245	0.300000	1	0	0
3022247	0.358333	1	0	0
3022351	0.300000	1	0	0
3022558	0.300000	1	0	0
3022559	0.700000	1	0	0
3022947	0.300000	1	0	0
3023166	0.341667	1	0	0
3023356	0.300000	1	0	0
3023805	0.358333	1	0	0
3024325	0.300000	1	0	0
3024472	0.700000	1	0	0
3025230	0.300000	1	0	0
3028865	0.358333	1	0	0
3029081	0.641667	1	0	0
3030370	0.358333	1	0	0
3031236	0.358333	1	0	0
3032255	0.208333	1	0	0
3032773	0.358333	1	0	0
3033178	0.358333	1	0	0
3033600	0.325000	1	0	0
3034129	0.325000	1	0	0
3034353	0.316667	1	0	0
3034817	0.316667	1	0	0
3036966	0.683333	1	0	0
3038258	0.316667	1	0	0
3038870	0.325000	1	0	0
3039168	0.333333	1	0	0
3041240	0.350000	1	0	0
3041835	0.333333	1	0	0
3042839	0.683333	1	0	0
3043309	0.308333	1	0	0
3045170	0.683333	1	0	0
3048373	0.208333	1	1	0
3048600	0.308333	1	0	0
3048708	0.316667	1	0	0
3048925	0.316667	1	0	0
3049152	0.683333	1	0	0
3049243	0.316667	1	0	0
3050281	0.316667	1	0	0
3050450	0.316667	1	0	0
3050891	0.316667	1	0	0
3051311	0.683333	1	0	0
3051692	0.683333	1	0	0
3051693	0.316667	1	0	0
3051983	0.316667	1	0	0
3052616	0.325000	1	0	0
3052776	0.675000	1	0	0
3052998	0.666667	1	0	0
3053045	0.666667	1	0	0
3053814	0.308333	1	0	0
3054587	0.675000	1	0	0
3054601	0.325000	1	0	0
3054631	0.675000	1	0	0
3055436	0.675000	1	0	0
3056630	0.325000	1	0	0
3056660	0.325000	1	0	0
3057190	0.325000	1	0	0
3057254	0.325000	1	0	0
3058405	0.675000	1	0	0
3058869	0.675000	1	0	0
3059390	0.308333	1	0	0
3059965	0.325000	1	0	0
3060551	0.208333	1	0	0
3061258	0.325000	1	0	0
3061299	0.675000	1	0	0
3061691	0.516667	1	0	0
3061752	0.325000	1	0	0
3062305	0.325000	1	0	0
3063089	0.325000	1	0	0
3063862	0.675000	1	0	0
3064467	0.325000	1	0	0
3064617	0.325000	1	0	0
3065164	0.675000	1	0	0
3065878	0.675000	1	0	0
3065899	0.325000	1	0	0
3066376	0.325000	1	0	0
3066675	0.325000	1	0	0
3066936	0.325000	1	0	0
3067443	0.508333	1	0	0
3067991	0.308333	1	0	0
3068032	0.691667	1	0	0
3068706	0.225000	1	1	0
3069036	0.433333	1	0	0
3069114	0.308333	1	0	0
3069215	0.258333	1	1	0
3069720	0.308333	1	0	0
3069801	0.308333	1	0	0
3070759	0.300000	1	0	0
3073096	0.250000	1	0	0
3073193	0.300000	1	0	0
3074643	0.258333	1	0	0
3074824	0.258333	1	0	0
3075578	0.308333	1	0	0
3076399	0.258333	1	1	0
3076773	0.308333	1	0	0
3077003	0.308333	1	0	0
3077925	0.258333	1	0	0
3079610	0.433333	1	0	0
3079638	0.308333	1	0	0
3080831	0.300000	1	0	0
3081186	0.258333	1	0	0
3081207	0.225000	1	1	0
3083228	0.308333	1	0	0
3083480	0.258333	1	1	0
3083716	0.308333	1	0	0
3085413	0.308333	1	0	0
3085793	0.258333	1	0	0
3086028	0.433333	1	0	0
3086140	0.225000	1	1	0
3086208	0.300000	1	0	0
3087110	0.300000	1	0	0
3087284	0.433333	1	0	0
3087495	0.258333	1	0	0
3087819	0.258333	1	0	0
3089494	0.258333	1	0	0
3089787	0.300000	1	0	0
3089849	0.308333	1	0	0
3090280	0.225000	1	0	0
3091354	0.300000	1	0	0
3091357	0.750000	1	0	0
3091994	0.250000	1	0	0
3092107	0.300000	1	0	0
3093498	0.750000	1	0	0
3093574	0.250000	1	0	0
3093702	0.750000	1	0	0
3094920	0.750000	1	0	0
3095989	0.208333	1	0	0
3096786	0.250000	1	0	0
3097456	0.250000	1	0	0
3097702	0.750000	1	0	0
3098497	0.750000	1	0	0
3099570	0.250000	1	0	0
3100267	0.316667	1	0	0
3100270	0.233333	1	0	0
3100622	0.250000	1	1	0
3100677	0.316667	1	0	0
3100724	0.458333	1	0	0
3100918	0.775000	1	0	0
3101839	0.225000	1	1	0
3102005	0.316667	1	0	0
3102133	0.225000	1	1	0
3102140	0.316667	1	0	0
3103343	0.458333	1	0	0
3103522	0.775000	1	0	0
3104436	0.775000	1	0	0
3105129	0.775000	1	0	0
3105377	0.775000	1	0	0
3105747	0.225000	1	0	0
3106117	0.225000	1	0	0
3106415	0.225000	1	0	0
3106982	0.225000	1	0	0
3107561	0.258333	1	0	0
3108736	0.775000	1	0	0
3109048	0.775000	1	0	0
3109456	0.775000	1	0	0
3110070	0.775000	1	0	0
3110681	0.775000	1	0	0
3110962	0.225000	1	0	0
3111135	0.775000	1	0	0
3112249	0.775000	1	0	0
3112505	0.308333	1	0	0
3112537	0.225000	1	0	0
3113041	0.775000	1	0	0
3113445	0.225000	1	0	0
3113456	0.458333	1	0	0
3113745	0.225000	1	0	0
3114091	0.775000	1	0	0
3114327	0.775000	1	0	0
3114991	0.216667	1	0	0
3115264	0.458333	1	0	0
3116574	0.316667	1	0	0
3117093	0.775000	1	0	0
3117290	0.225000	1	0	0
3117503	0.316667	1	0	0
3117690	0.775000	1	0	0
3118439	0.308333	1	0	0
3119964	0.308333	1	0	0
3119976	0.775000	1	0	0
3120155	0.225000	1	0	0
3120222	0.258333	1	0	0
3120711	0.775000	1	0	0
3120781	0.775000	1	0	0
3121112	0.775000	1	0	0
3121863	0.316667	1	0	0
3122102	0.225000	1	0	0
3122150	0.225000	1	0	0
3122158	0.775000	1	0	0
3123125	0.225000	1	0	0
3123257	0.308333	1	0	0
3123407	0.225000	1	0	0
3123762	0.775000	1	0	0
3123797	0.775000	1	0	0
3124139	0.225000	1	0	0
3124201	0.308333	1	0	0
3124481	0.225000	1	0	0
3124532	0.208333	1	0	0
3124997	0.775000	1	0	0
3125713	0.516667	1	0	0
3125781	0.316667	1	0	0
3125897	0.483333	1	0	0
3126241	0.483333	1	0	0
3126357	0.516667	1	0	0
3126844	0.316667	1	0	0
3126890	0.316667	1	0	0
3127407	0.525000	1	0	0
3127657	0.225000	1	0	0
3127833	0.325000	1	0	0
3128128	0.525000	1	0	0
3128224	0.216667	1	0	0
3128363	0.475000	1	0	0
3128407	0.475000	1	0	0
3128479	0.525000	1	0	0
3128663	0.525000	1	0	0
3129003	0.475000	1	0	0
3129568	0.475000	1	0	0
3130009	0.475000	1	0	0
3130287	0.525000	1	0	0
3130810	0.475000	1	0	0
3131070	0.216667	1	0	0
3131213	0.475000	1	0	0
3131590	0.475000	1	0	0
3132466	0.475000	1	0	0
3132875	0.325000	1	0	0
3133154	0.475000	1	0	0
3133187	0.475000	1	0	0
3133610	0.525000	1	0	0
3133613	0.475000	1	0	0
3133675	0.325000	1	0	0
3134237	0.566667	1	0	0
3134385	0.441667	1	0	0
3135315	0.216667	1	0	0
3135961	0.550000	1	0	0
3136200	0.550000	1	0	0
3137007	0.225000	1	0	0
3137173	0.950000	1	0	0
3138248	0.533333	1	0	0
3139052	0.533333	1	0	0
3139131	0.950000	1	0	0
3139298	0.533333	1	0	0
3139418	0.950000	1	0	0
3140776	0.950000	1	0	0
3140979	0.308333	1	0	0
3141319	0.533333	1	0	0
3141602	0.225000	1	0	0
3141644	0.533333	1	0	0
3143715	0.533333	1	0	0
3143870	0.358333	1	0	0
3144429	0.233333	1	0	0
3144671	0.233333	1	0	0
3144801	0.950000	1	0	0
3145116	0.533333	1	0	0
3145808	0.533333	1	0	0
3146096	0.416667	1	0	0
3146416	0.950000	1	0	0
3146927	0.358333	1	0	0
3148473	0.533333	1	0	0
3148924	0.950000	1	0	0
3149055	0.225000	1	0	0
3149775	0.358333	1	0	0
3150152	0.950000	1	0	0
3150219	0.341667	1	0	0
3150311	0.358333	1	0	0
3150632	0.533333	1	0	0
3151520	0.891667	1	0	0
3151756	0.225000	1	0	0
3152395	0.225000	1	0	0
3153364	0.341667	1	0	0
3155312	0.225000	1	0	0
3156002	0.225000	1	0	0
3156117	0.358333	1	0	0
3156818	0.358333	1	0	0
3156935	0.891667	1	0	0
3157081	0.358333	1	0	0
3157360	0.358333	1	0	0
3158097	0.358333	1	0	0
3159950	0.891667	1	0	0
3160311	0.358333	1	0	0
3161428	0.358333	1	0	0
3161466	0.891667	1	0	0
3162004	0.891667	1	0	0
3163421	0.341667	1	0	0
3163503	0.891667	1	0	0
3163516	0.341667	1	0	0
3163678	0.358333	1	0	0
3163985	0.533333	1	0	0
3164005	0.358333	1	0	0
3165832	0.358333	1	0	0
3166533	0.891667	1	0	0
3166539	0.533333	1	0	0
3168845	0.258333	1	0	0
3169466	0.533333	1	0	0
3170757	0.875000	1	0	0
3170934	0.341667	1	0	0
3171049	0.533333	1	0	0
3171660	0.533333	1	0	0
3171826	0.533333	1	0	0
3171858	0.875000	1	0	0
3172550	0.533333	1	0	0
3172967	0.341667	1	0	0
3173096	0.533333	1	0	0
3173409	0.533333	1	0	0
3173443	0.875000	1	0	0
3173927	0.875000	1	0	0
3174577	0.341667	1	0	0
3176958	0.258333	1	0	0
3177206	0.516667	1	0	0
3177356	0.875000	1	0	0
3177586	0.875000	1	0	0
3178622	0.875000	1	0	0
3178794	0.358333	1	0	0
3179868	0.350000	1	0	0
3180357	0.358333	1	0	0
3181190	0.258333	1	0	0
3181234	0.516667	1	0	0
3181279	0.875000	1	0	0
3181839	0.358333	1	0	0
3182122	0.516667	1	0	0
3182894	0.433333	1	0	0
3182951	0.233333	1	0	0
3183448	0.350000	1	0	0
3184158	0.350000	1	0	0
3184935	0.950000	1	0	0
3185054	0.433333	1	0	0
3185701	0.950000	1	0	0
3187213	0.391667	1	0	0
3187430	0.475000	1	0	0
3187627	0.366667	1	0	0
3188469	0.475000	1	0	0
3189031	0.216667	1	0	0
3189158	0.475000	1	0	0
3189707	0.366667	1	0	0
3190035	0.316667	1	0	0
3190195	0.366667	1	0	0
3193728	0.633333	1	0	0
3194562	0.366667	1	0	0
3195857	0.366667	1	0	0
3196332	0.366667	1	0	0
3196841	0.366667	1	0	0
